product_id,name,brand,price,image_url,description,rating,stock_status,category,product_link
30009418,NEEMANS,Men Lace-Ups Brogues,2879,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/30009412/2025/2/21/c0b6bdb4-e3ba-4aa4-99d4-c8e634e95df91740148190116-NEEMANS-Men-Round-Toe-Lightweight-Brogues-1421740148189732-1.jpg","Product Details A pair of round toe tan sneakers ,has regular styling,  Lace-ups detail  Pu  upper  Cushioned footbed  Textured and patterned outsole  Warranty: 3 months Material & CarePUEVAWipe with a clean, dry cloth to remove dust.SpecificationsTypeBroguesToe ShapeRound ToePatternSolidFasteningLace-UpsShoe WidthRegularTechnologyLightweightOrnamentationLaser CutsAnkle HeightRegularSee More",4.1|196 Ratings,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/neemans/neemans-men-lace-ups-brogues/30009418/buy
33276682,Red Tape,Men PU Sneakers,1277,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2025/JANUARY/22/4n3aH29I_8a5aec75b69f43b0ae44265ecef89b87.jpg","Product Details A pair of round toe white sneakers ,has regular styling,  Lace-ups detail  Pu  upper  Cushioned footbed  Textured and patterned outsole  Warranty: 45 days Size & FitFeatures: Heel Height - Flat | Toe Shape - RoundMaterial & CareMaterial: Sole - EVA + TPR  | Upper - PU | Insole Material :Classic Footbed- High Density Foam | Wipe with a clean, dry cloth to remove the dust.SpecificationsTypeSneakersToe ShapeRound ToePatternSolidFasteningLace-UpsShoe WidthRegularAnkle HeightRegularInsoleComfort InsoleSole MaterialEVASee More",4.2|29 Ratings,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/red+tape/red-tape-men-pu-sneakers/33276682/buy
16962910,NEEMANS,Men Cream-Coloured Textured Slip-On Sneakers,1999,N/A,"Product Details A pair of pointed toe cream-coloured sneakers, has regular styling.Lace-ups detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthSize & FitRegular fit, medium sizeMaterial & CareMaterial: MeshMachine Wash Or Hand WashSpecificationsTypeSlip-On SneakersToe ShapePointed ToePatternTexturedFasteningLace-UpsShoe WidthRegularOrnamentationBowsAnkle HeightRegularInsoleComfort InsoleSee More",4.2|183 Ratings,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/neemans/neemans-men-cream-coloured-textured-slip-on-sneakers/16962910/buy
30396659,ASIAN,Men Colourblocked Round Toe Mid-Top Sneakers,779,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/29851165/2024/5/29/09377e44-5bcb-466c-8796-b77a929624d51716984736526ASIANMenColourblockedSneakers1.jpg","Product Details A pair of round toe beige sneakers ,has regular styling,Lace-ups detailSynthetic leather upperCushioned footbedTextured and patterned outsoleWarranty: 28 daysWarranty provided by brand/manufacturerMaterial & CareSynthetic LeatherWipe with a clean and dry cloth to remove dustSpecificationsTypeSneakersToe ShapeRound ToePatternColourblockedFasteningLace-UpsShoe WidthRegularAnkle HeightMid-TopInsoleComfort InsoleSole MaterialPVCSee More",3.7|1.3k Ratings,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/asian/asian-men-colourblocked-round-toe-mid-top-sneakers/30396659/buy
31891808,RARE RABBIT,Men Leather Fashion,5599,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/31327937/2024/12/6/ac819c85-29b2-4a9e-82e9-41989393080c1733477389800-RARE-RABBIT-Men-Woven-Design-Leather-Derbys-7661733477389246-1.jpg","Product Details A pair of round toe brown fashion ,has regular styling,Lace-ups detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: limited warrantyWarranty provided by the brand owner/ manufacturerMaterial & CareLeatherWipe with clean and dry cloth to remove dustSpecificationsTypeBoat ShoesToe ShapeRound ToePatternSolidFasteningZipShoe WidthRegularAnkle HeightRegularInsoleComfort InsoleSole MaterialEVASee More",N/A,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/rare+rabbit/rare-rabbit-men-leather-fashion/31891808/buy
30845147,Metro,Men Leather Round Toe Slip-Ons Formal Shoes,1795,N/A,Product Details A pair of Tan solid round-toe formal slip-ons with regular styling has a slip-on closureLeather upperCushioned footbedTextured and patterned PVC outsoleWarranty: 1 MonthsWarranty provided by brand/manufacturerMaterial & CareMaterial: LeatherSole Material: LeatherDust any dry dirt from the surface using a clean clothSpecificationsTypeSlip-On ShoesFasteningSlip-OnToe ShapeRound ToePatternSolidAnkle HeightRegularSole MaterialLeatherWarranty1 month,4.2|10 Ratings,Unknown,Men Shoes,https://www.myntra.com/formal-shoes/metro/metro-men-leather-round-toe-slip-ons-formal-shoes/30845147/buy
29553914,HRX by Hrithik Roshan,Unisex Back To School Shoes,999,N/A,"Product Details A pair of round toe off white sneakers ,has regular styling,Lace-ups detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturerMaterial & CareMeshWipe with a clean, dry cloth to remove dustSpecificationsTypeSneakersToe ShapeRound ToePatternSolidFasteningLace-UpsShoe WidthNarrowAnkle HeightRegularInsoleComfort InsoleSole MaterialEVASee More",4.2|607 Ratings,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-unisex-back-to-school-shoes/29553914/buy
21767244,Puma,Smashic Casual Sneakers,1664,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/21767158/2025/3/1/40fc8c88-4940-41d9-84c5-5b16c9459bb61740835980030-Puma-Smashic-Casual-Sneakers-1541740835979555-1.jpg","Product Details PRODUCT DESIGN DETAILS:A pair of brand logo printed detail round-toe casual sneakers shoes with regular styling has a lace-up closureSynthetic upperCushioned footbedcomfort insoleTextured and patterned Rubber sole materialWarranty: 3 MonthsWarranty provided by brand/manufacturerPRODUCT STORY : Step up your sneaker game with the Smashic Sneakers from PUMA. The PUMA formstrip adds a touch of style, while the Softfoam sockliner ensures maximum comfort. The rubber outsole provides superior traction, making these sneakers perfect for any casual or athletic occasion. FEATURES & BENEFITS : SoftFoam+: PUMA's comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Details : Synthetic upper, Rubber outsole, Heel type: Flat, Shoe width: Regular fit, Shoe pronation: Neutral, Heel-to-toe-drop: 0 mm, PUMA Cat logo on heel, PUMA Wordmark & Cat Logo on tongueSize & Fit-Material & CareMaterial Synthetic Sole Material Rubber Wipe with clean dry cloth to remove dust.SpecificationsTypeSneakersToe ShapeRound ToePatternSolidFasteningLace-UpsShoe WidthRegularAnkle HeightRegularInsoleComfort InsoleSole MaterialRubberSee More",4.3|19k Ratings,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/puma/puma-smashic-casual-sneakers/21767244/buy
33276673,Red Tape,Men Mesh Basketball Non-Marking Shoes,1655,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2025/MARCH/20/Td2mU2FK_bb458c91954946628b9e62882484ecd4.jpg","Product Details A pair of black shoes, has regular Styling, lace-ups detailCushioned footbedTextured and pattern outsoleWarranty: 45 daysWarranty provided by brand/manufacturerMaterial & CareMeshWipe with a clean, dry cloth to remove the dustSpecificationsSportBasketballMaterialMeshFasteningLace-UpsAnkle HeightRegularOutsole TypeNon-MarkingCleatsNo CleatsCushioningHighWarranty45 daysSee More",N/A,Unknown,Men Shoes,https://www.myntra.com/sports-shoes/red+tape/red-tape-men-mesh-basketball-non-marking-shoes/33276673/buy
28693266,RARE RABBIT,Men Rocco Colourblocked Leather Sneakers,4249,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/28693260/2024/12/4/8ae3ec43-cf9d-4cd9-9c35-a9628d7c26f81733287429244-RARE-RABBIT-Men-Rocco-Textured-Leather-Sneakers-609173328742-1.jpg","Product Details A pair of round toe white, red colourblocked sneakers ,has regular styling,Lace-ups detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturerMaterial & CareLeatherUse a branded leather conditioner to clean the productSpecificationsTypeSneakersToe ShapeRound ToePatternColourblockedFasteningLace-UpsShoe WidthRegularAnkle HeightRegularInsoleComfort InsoleSole MaterialTPRSee More",4.4|37 Ratings,Unknown,Men Shoes,https://www.myntra.com/casual-shoes/rare+rabbit/rare-rabbit-men-rocco-colourblocked-leather-sneakers/28693266/buy
